TicketID,Status,Created_At,Region_Cluster,Item_Code,Type_Of_Tickets
NHC-NUP-580164,opened,2024-03-12 16:45,Riyadh First Health Cluster,226650311,Out of stock
NHC-NUP-580163,opened,2024-03-12 16:45,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580162,opened,2024-03-12 16:45,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580161,opened,2024-03-12 16:45,Riyadh Second Health Cluster,126650062,Out of stock
NHC-NUP-580160,opened,2024-03-12 16:45,Riyadh Second Health Cluster,226650311,Out of stock
NHC-NUP-580159,opened,2024-03-12 16:45,Riyadh Second Health Cluster,126700002,Out of stock
NHC-NUP-580158,opened,2024-03-12 16:45,Riyadh First Health Cluster,126680090,Out of stock
NHC-NUP-580157,opened,2024-03-12 16:45,Riyadh First Health Cluster,126680074,Out of stock
NHC-NUP-580156,opened,2024-03-12 16:45,Riyadh First Health Cluster,126680086,Out of stock
NHC-NUP-580155,opened,2024-03-12 16:45,Riyadh First Health Cluster,126680086,Out of stock
NHC-NUP-580154,opened,2024-03-12 16:45,Riyadh First Health Cluster,126750127,Out of stock
NHC-NUP-580153,opened,2024-03-12 16:45,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580152,opened,2024-03-12 16:45,Riyadh Second Health Cluster,126750045,Out of stock
NHC-NUP-580151,opened,2024-03-12 16:44,Riyadh Second Health Cluster,126680084,Out of stock
NHC-NUP-580150,opened,2024-03-12 16:44,Riyadh First Health Cluster,126710501,Out of stock
NHC-NUP-580149,opened,2024-03-12 16:44,Riyadh Second Health Cluster,126650062,Out of stock
NHC-NUP-580148,opened,2024-03-12 16:44,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580147,opened,2024-03-12 16:44,Riyadh Second Health Cluster,128220161,Out of stock
NHC-NUP-580146,opened,2024-03-12 16:44,Riyadh Second Health Cluster,126680084,Out of stock
NHC-NUP-580145,opened,2024-03-12 16:44,Riyadh Second Health Cluster,128220160,Out of stock
NHC-NUP-580144,opened,2024-03-12 16:44,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580143,opened,2024-03-12 16:44,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580142,opened,2024-03-12 16:44,Riyadh First Health Cluster,126750126,Out of stock
NHC-NUP-580141,opened,2024-03-12 16:44,Riyadh First Health Cluster,126750127,Out of stock
NHC-NUP-580140,opened,2024-03-12 16:44,Riyadh Second Health Cluster,126750045,Out of stock
NHC-NUP-580139,opened,2024-03-12 16:44,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580138,opened,2024-03-12 16:43,Riyadh Third Health Cluster,126750045,Out of stock
NHC-NUP-580137,opened,2024-03-12 16:43,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580136,opened,2024-03-12 16:43,Riyadh First Health Cluster,126750126,Out of stock
NHC-NUP-580135,opened,2024-03-12 16:43,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580134,opened,2024-03-12 16:43,Riyadh First Health Cluster,126750126,Out of stock
NHC-NUP-580133,opened,2024-03-12 16:43,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580132,opened,2024-03-12 16:43,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580131,opened,2024-03-12 16:43,Riyadh Second Health Cluster,126680084,Out of stock
NHC-NUP-580130,opened,2024-03-12 16:43,Riyadh Second Health Cluster,128220160,Out of stock
NHC-NUP-580129,opened,2024-03-12 16:43,Riyadh Second Health Cluster,128220160,Out of stock
NHC-NUP-580128,opened,2024-03-12 16:43,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580127,opened,2024-03-12 16:43,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580126,opened,2024-03-12 16:42,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580125,opened,2024-03-12 16:42,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580124,opened,2024-03-12 16:42,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580123,opened,2024-03-12 16:42,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580122,opened,2024-03-12 16:42,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-580121,opened,2024-03-12 16:42,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580120,opened,2024-03-12 16:42,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580119,opened,2024-03-12 16:42,Riyadh Second Health Cluster,128220161,Out of stock
NHC-NUP-580118,opened,2024-03-12 16:42,Riyadh First Health Cluster,126750126,Out of stock
NHC-NUP-580117,opened,2024-03-12 16:42,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580116,opened,2024-03-12 16:42,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580115,opened,2024-03-12 16:42,Riyadh First Health Cluster,126750127,Out of stock
NHC-NUP-580114,opened,2024-03-12 16:42,Riyadh First Health Cluster,126680084,Out of stock
NHC-NUP-580113,opened,2024-03-12 16:41,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580112,opened,2024-03-12 16:41,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580111,opened,2024-03-12 16:41,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580110,opened,2024-03-12 16:41,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-580109,opened,2024-03-12 16:41,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580108,opened,2024-03-12 16:41,Riyadh Third Health Cluster,126750126,Out of stock
NHC-NUP-580107,opened,2024-03-12 16:41,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580106,opened,2024-03-12 16:41,Riyadh Second Health Cluster,126750045,Out of stock
NHC-NUP-580105,opened,2024-03-12 16:41,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580104,opened,2024-03-12 16:41,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580103,opened,2024-03-12 16:41,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580102,opened,2024-03-12 16:41,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580101,opened,2024-03-12 16:41,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580100,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580099,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580098,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580097,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126680084,Out of stock
NHC-NUP-580096,opened,2024-03-12 16:40,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580095,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580094,opened,2024-03-12 16:40,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580093,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580092,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580091,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580090,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580089,opened,2024-03-12 16:40,Riyadh Second Health Cluster,126680084,Out of stock
NHC-NUP-580088,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580087,opened,2024-03-12 16:39,Riyadh First Health Cluster,126680074,Out of stock
NHC-NUP-580086,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580085,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580084,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126680084,Out of stock
NHC-NUP-580083,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580082,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580081,opened,2024-03-12 16:39,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580080,opened,2024-03-12 16:39,Riyadh First Health Cluster,126500079,Out of stock
NHC-NUP-580079,opened,2024-03-12 16:39,Riyadh First Health Cluster,126750126,Out of stock
NHC-NUP-580078,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580077,opened,2024-03-12 16:39,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580076,opened,2024-03-12 16:39,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580075,opened,2024-03-12 16:38,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580074,opened,2024-03-12 16:38,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580073,opened,2024-03-12 16:38,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580072,opened,2024-03-12 16:38,Riyadh First Health Cluster,126680090,Out of stock
NHC-NUP-580071,opened,2024-03-12 16:38,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-580070,opened,2024-03-12 16:38,Riyadh First Health Cluster,551064435,Out of stock
NHC-NUP-580069,opened,2024-03-12 16:38,Riyadh First Health Cluster,551064435,Out of stock
NHC-NUP-580068,opened,2024-03-12 16:38,Riyadh First Health Cluster,126720113,Out of stock
NHC-NUP-580067,opened,2024-03-12 16:38,Riyadh Second Health Cluster,126650100,Out of stock
NHC-NUP-580066,opened,2024-03-12 16:38,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580065,opened,2024-03-12 16:38,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580064,opened,2024-03-12 16:38,Riyadh First Health Cluster,124990050,Out of stock
NHC-NUP-580063,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580062,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580061,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580060,opened,2024-03-12 16:37,Riyadh First Health Cluster,126680074,Out of stock
NHC-NUP-580059,opened,2024-03-12 16:37,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580058,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126650100,Out of stock
NHC-NUP-580057,opened,2024-03-12 16:37,Riyadh First Health Cluster,126720113,Out of stock
NHC-NUP-580056,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580055,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126650078,Out of stock
NHC-NUP-580054,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126500081,Out of stock
NHC-NUP-580053,opened,2024-03-12 16:37,Riyadh First Health Cluster,126720113,Out of stock
NHC-NUP-580052,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580051,opened,2024-03-12 16:37,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580050,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580049,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580048,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580047,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580046,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580045,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580044,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580043,opened,2024-03-12 16:36,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580042,opened,2024-03-12 16:36,Riyadh Second Health Cluster,126680074,Out of stock
NHC-NUP-580041,opened,2024-03-12 16:36,Riyadh First Health Cluster,126650098,Out of stock
NHC-NUP-580040,opened,2024-03-12 16:36,Riyadh Second Health Cluster,137210204,Out of stock
NHC-NUP-580039,opened,2024-03-12 16:36,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580038,opened,2024-03-12 16:36,Riyadh Second Health Cluster,551064435,Out of stock
NHC-NUP-580037,opened,2024-03-12 16:35,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580036,opened,2024-03-12 16:35,Riyadh Third Health Cluster,551064435,Out of stock
NHC-NUP-580035,opened,2024-03-12 16:35,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580034,opened,2024-03-12 16:35,Riyadh Second Health Cluster,126750126,Out of stock
NHC-NUP-580033,opened,2024-03-12 16:35,Riyadh First Health Cluster,128290116,Out of stock
NHC-NUP-580032,opened,2024-03-12 16:35,Riyadh Second Health Cluster,126650024,Out of stock
NHC-NUP-580031,opened,2024-03-12 16:35,Riyadh Third Health Cluster,124990050,Out of stock
NHC-NUP-580030,opened,2024-03-12 16:35,Riyadh Third Health Cluster,126750126,Out of stock
NHC-NUP-580029,opened,2024-03-12 16:35,Riyadh First Health Cluster,551064435,Out of stock
NHC-NUP-580028,opened,2024-03-12 16:35,Riyadh Third Health Cluster,126750125,Out of stock
NHC-NUP-580027,opened,2024-03-12 16:35,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-580026,opened,2024-03-12 16:35,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580025,opened,2024-03-12 16:34,Riyadh First Health Cluster,128220162,Out of stock
NHC-NUP-580024,opened,2024-03-12 16:34,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580023,opened,2024-03-12 16:34,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580022,opened,2024-03-12 16:34,Riyadh Second Health Cluster,126680064,Out of stock
NHC-NUP-580021,opened,2024-03-12 16:34,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-580020,opened,2024-03-12 16:34,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580019,opened,2024-03-12 16:34,Riyadh Second Health Cluster,126750045,Out of stock
NHC-NUP-580018,opened,2024-03-12 16:34,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580017,opened,2024-03-12 16:34,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580016,opened,2024-03-12 16:34,Riyadh First Health Cluster,126750127,Out of stock
NHC-NUP-580015,opened,2024-03-12 16:34,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580014,opened,2024-03-12 16:34,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-580013,opened,2024-03-12 16:34,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580012,opened,2024-03-12 16:33,Riyadh First Health Cluster,128220161,Out of stock
NHC-NUP-580011,opened,2024-03-12 16:33,Riyadh Second Health Cluster,137230215,Out of stock
NHC-NUP-580010,opened,2024-03-12 16:33,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580009,opened,2024-03-12 16:33,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-580008,opened,2024-03-12 16:33,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580007,opened,2024-03-12 16:33,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-580006,opened,2024-03-12 16:33,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-580005,opened,2024-03-12 16:33,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580004,opened,2024-03-12 16:33,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580003,opened,2024-03-12 16:33,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-580002,opened,2024-03-12 16:33,Riyadh First Health Cluster,126680072,Out of stock
NHC-NUP-580001,opened,2024-03-12 16:33,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-580000,opened,2024-03-12 16:33,Riyadh Second Health Cluster,128230110,Out of stock
NHC-NUP-579999,opened,2024-03-12 16:32,Riyadh Second Health Cluster,128230276,Out of stock
NHC-NUP-579998,opened,2024-03-12 16:32,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579997,opened,2024-03-12 16:32,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-579996,opened,2024-03-12 16:32,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579995,opened,2024-03-12 16:32,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-579994,opened,2024-03-12 16:32,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579993,opened,2024-03-12 16:32,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-579992,opened,2024-03-12 16:32,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579991,opened,2024-03-12 16:32,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579990,opened,2024-03-12 16:32,Riyadh First Health Cluster,128220162,Out of stock
NHC-NUP-579989,opened,2024-03-12 16:32,Riyadh Third Health Cluster,137230215,Out of stock
NHC-NUP-579988,opened,2024-03-12 16:32,Riyadh First Health Cluster,126680064,Out of stock
NHC-NUP-579987,opened,2024-03-12 16:32,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-579986,opened,2024-03-12 16:31,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-579985,opened,2024-03-12 16:31,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579984,opened,2024-03-12 16:31,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579983,opened,2024-03-12 16:31,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579982,opened,2024-03-12 16:31,Riyadh Second Health Cluster,126680094,Out of stock
NHC-NUP-579981,opened,2024-03-12 16:31,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579980,opened,2024-03-12 16:31,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-579979,opened,2024-03-12 16:31,Riyadh Second Health Cluster,126200218,Out of stock
NHC-NUP-579978,opened,2024-03-12 16:31,Riyadh Second Health Cluster,136510087,Out of stock
NHC-NUP-579977,opened,2024-03-12 16:31,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579976,opened,2024-03-12 16:31,Riyadh First Health Cluster,137230215,Out of stock
NHC-NUP-579975,opened,2024-03-12 16:31,Riyadh First Health Cluster,128290215,Out of stock
NHC-NUP-579974,opened,2024-03-12 16:31,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579973,opened,2024-03-12 16:30,Riyadh Second Health Cluster,136510086,Out of stock
NHC-NUP-579972,opened,2024-03-12 16:30,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579971,opened,2024-03-12 16:30,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-579970,opened,2024-03-12 16:30,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579969,opened,2024-03-12 16:30,Riyadh Second Health Cluster,128290215,Out of stock
NHC-NUP-579968,opened,2024-03-12 16:30,Riyadh First Health Cluster,128220160,Out of stock
NHC-NUP-579967,opened,2024-03-12 16:30,Riyadh Third Health Cluster,128290215,Out of stock
NHC-NUP-579966,opened,2024-03-12 16:30,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-579965,opened,2024-03-12 16:30,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-579964,opened,2024-03-12 16:30,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-579963,opened,2024-03-12 16:30,Riyadh Second Health Cluster,126750125,Out of stock
NHC-NUP-579962,opened,2024-03-12 16:30,Riyadh First Health Cluster,128220162,Out of stock
NHC-NUP-579961,opened,2024-03-12 16:30,Riyadh Second Health Cluster,126200218,Out of stock
NHC-NUP-579960,opened,2024-03-12 16:29,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-579959,opened,2024-03-12 16:29,Riyadh Second Health Cluster,128220161,Out of stock
NHC-NUP-579958,opened,2024-03-12 16:29,Riyadh Second Health Cluster,126200218,Out of stock
NHC-NUP-579957,opened,2024-03-12 16:29,Riyadh First Health Cluster,128230276,Out of stock
NHC-NUP-579956,opened,2024-03-12 16:29,Riyadh First Health Cluster,126200218,Out of stock
NHC-NUP-579955,opened,2024-03-12 16:29,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-579954,opened,2024-03-12 16:29,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-579953,opened,2024-03-12 16:29,Riyadh Second Health Cluster,126750127,Out of stock
NHC-NUP-579952,opened,2024-03-12 16:29,Riyadh First Health Cluster,126750127,Out of stock
